作者规范,作者,样本规模标记,total_poem_count,total_line_count,稳健密度样本,大样本密度样本,candidate_line_count,候选句密度_每千句,matched_poem_count,候选诗密度_每百首,line_p90_count,句级p90互文密度_每千句,line_p95_count,句级p95互文密度_每千句,line_ge08_count,句级0.8互文密度_每千句,poem_p90_count,诗级p90互文密度_每百首,poem_p95_count,诗级p95互文密度_每百首,poem_ge08_count,诗级0.8互文密度_每百首,候选句转p90率,候选句转p95率,候选诗转p90率,候选诗转p95率,line_best_mean,line_best_median,line_best_max,poem_best_mean,poem_best_median,poem_best_max,句级p90密度排名_全体,句级p90密度排名_稳健,句级p95密度排名_稳健,诗级p90密度排名_稳健
李咸用,李咸用,大样本,177,1840,True,True,48,26.08695652173913,39,22.033898305084744,2,1.0869565217391304,0,0.0,0,0.0,2,1.1299435028248588,0,0.0,0,0.0,0.041666666666666664,0.0,0.05128205128205128,0.0,0.64161425,0.6386025,0.756714,0.6458539743589744,0.645943,0.756714,232.0,142.0,122.0,116.0
杜牧,杜牧,大样本,487,4767,True,True,108,22.655758338577723,78,16.01642710472279,5,1.0488777008600798,2,0.4195510803440319,2,0.4195510803440319,2,0.41067761806981523,2,0.41067761806981523,2,0.41067761806981523,0.046296296296296294,0.018518518518518517,0.02564102564102564,0.02564102564102564,0.6563731944444444,0.6609075,0.826663,0.6576198205128205,0.659462,0.826663,233.0,143.0,111.0,150.0
刘商,刘商,大样本,112,966,True,True,30,31.055900621118013,21,18.75,1,1.0351966873706004,1,1.0351966873706004,1,1.0351966873706004,1,0.8928571428571428,1,0.8928571428571428,1,0.8928571428571428,0.03333333333333333,0.03333333333333333,0.047619047619047616,0.047619047619047616,0.6413352,0.646133,0.835503,0.6432159047619047,0.642072,0.835503,234.0,144.0,87.0,123.0
皇甫冉,皇甫冉,大样本,242,2031,True,True,40,19.694731659281143,35,14.46280991735537,2,0.9847365829640572,1,0.4923682914820286,0,0.0,2,0.8264462809917356,0,0.0,0,0.0,0.05,0.025,0.05714285714285714,0.0,0.646062775,0.6429739999999999,0.775256,0.6511376285714285,0.643921,0.775256,235.0,145.0,105.0,126.0
许浑,许浑,大样本,507,4218,True,True,75,17.780938833570413,70,13.806706114398423,4,0.948316737790422,2,0.474158368895211,1,0.2370791844476055,3,0.591715976331361,2,0.39447731755424065,1,0.19723865877712032,0.05333333333333334,0.02666666666666667,0.04285714285714286,0.02857142857142857,0.63978472,0.631827,0.815972,0.6404919428571428,0.634172,0.815972,236.0,146.0,106.0,142.0
卢纶,卢纶,大样本,322,3177,True,True,53,16.68240478438779,48,14.906832298136646,3,0.9442870632672333,1,0.3147623544224111,0,0.0,2,0.6211180124223602,0,0.0,0,0.0,0.05660377358490566,0.018867924528301886,0.041666666666666664,0.0,0.6485667735849056,0.644874,0.781432,0.64766325,0.6448164999999999,0.781432,237.0,147.0,116.0,137.0
徐夤,徐夤,大样本,245,2118,True,True,40,18.885741265344663,35,14.285714285714285,2,0.9442870632672333,2,0.9442870632672333,2,0.9442870632672333,2,0.8163265306122449,2,0.8163265306122449,2,0.8163265306122449,0.05,0.05,0.05714285714285714,0.05714285714285714,0.63623515,0.6316425,0.809215,0.6408092571428572,0.63473,0.809215,237.0,147.0,90.0,127.0
李嘉祐,李嘉祐,大样本,134,1071,True,True,20,18.674136321195146,18,13.432835820895523,1,0.9337068160597572,1,0.9337068160597572,1,0.9337068160597572,1,0.7462686567164178,1,0.7462686567164178,1,0.7462686567164178,0.05,0.05,0.05555555555555555,0.05555555555555555,0.6462962,0.6455425,0.802906,0.6492620555555555,0.649553,0.802906,239.0,149.0,91.0,130.0
司空图,司空图,大样本,231,2175,True,True,29,13.333333333333334,24,10.38961038961039,2,0.9195402298850575,2,0.9195402298850575,1,0.45977011494252873,2,0.8658008658008658,2,0.8658008658008658,1,0.4329004329004329,0.06896551724137931,0.06896551724137931,0.08333333333333333,0.08333333333333333,0.6485658620689655,0.653494,0.865515,0.654629625,0.6537545,0.865515,240.0,150.0,92.0,124.0
李商隐,李商隐,大样本,555,5687,True,True,120,21.10075611042729,89,16.036036036036037,5,0.8791981712678038,2,0.3516792685071215,0,0.0,4,0.7207207207207207,2,0.36036036036036034,0,0.0,0.041666666666666664,0.016666666666666666,0.0449438202247191,0.02247191011235955,0.6441938333333332,0.642919,0.786496,0.648039404494382,0.644956,0.786496,241.0,151.0,115.0,132.0
郑谷,郑谷,大样本,312,2484,True,True,33,13.285024154589372,30,9.615384615384617,2,0.8051529790660226,1,0.4025764895330113,1,0.4025764895330113,2,0.641025641025641,1,0.3205128205128205,1,0.3205128205128205,0.06060606060606061,0.030303030303030304,0.06666666666666667,0.03333333333333333,0.644756606060606,0.625407,0.864149,0.6493463666666667,0.6365810000000001,0.864149,242.0,152.0,112.0,136.0
韩偓,韩偓,大样本,316,2486,True,True,44,17.699115044247787,41,12.974683544303797,2,0.8045052292839903,0,0.0,0,0.0,1,0.31645569620253167,0,0.0,0,0.0,0.045454545454545456,0.0,0.024390243902439025,0.0,0.6409468863636364,0.6402495,0.763669,0.6414859024390244,0.64027,0.763669,243.0,153.0,122.0,153.0
韩愈,韩愈,稳健样本,24,1248,True,False,13,10.416666666666666,9,37.5,1,0.8012820512820512,1,0.8012820512820512,0,0.0,1,4.166666666666666,1,4.166666666666666,0,0.0,0.07692307692307693,0.07692307692307693,0.1111111111111111,0.1111111111111111,0.6839608461538462,0.696671,0.78829,0.7002932222222222,0.715557,0.78829,244.0,154.0,96.0,42.0
张祜,张祜,大样本,367,2662,True,True,64,24.04207362885049,56,15.258855585831062,2,0.7513148009015778,2,0.7513148009015778,2,0.7513148009015778,2,0.544959128065395,2,0.544959128065395,2,0.544959128065395,0.03125,0.03125,0.03571428571428571,0.03571428571428571,0.637674921875,0.616638,0.830166,0.6412281249999999,0.6378064999999999,0.830166,245.0,155.0,99.0,146.0
方干,方干,大样本,337,2715,True,True,53,19.521178637200737,51,15.133531157270031,2,0.7366482504604052,1,0.3683241252302026,0,0.0,2,0.5934718100890208,1,0.2967359050445104,0,0.0,0.03773584905660377,0.018867924528301886,0.0392156862745098,0.0196078431372549,0.6411934339622641,0.634631,0.792859,0.6428909215686274,0.635394,0.792859,246.0,156.0,113.0,141.0
司空曙,司空曙,大样本,174,1361,True,True,12,8.81704628949302,12,6.896551724137931,1,0.7347538574577516,1,0.7347538574577516,0,0.0,1,0.5747126436781609,1,0.5747126436781609,0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6272497499999999,0.6153995,0.788508,0.6272497499999999,0.6153995,0.788508,247.0,157.0,100.0,143.0
马戴,马戴,大样本,168,1434,True,True,16,11.15760111576011,15,8.928571428571429,1,0.6973500697350069,0,0.0,0,0.0,1,0.5952380952380952,0,0.0,0,0.0,0.0625,0.0,0.06666666666666667,0.0,0.6583759375,0.6626785,0.760268,0.6626670666666666,0.680029,0.760268,248.0,158.0,122.0,139.0
陈子昂,陈子昂,大样本,90,1457,True,True,54,37.06245710363761,27,30.0,1,0.6863417982155113,0,0.0,0,0.0,1,1.1111111111111112,0,0.0,0,0.0,0.018518518518518517,0.0,0.037037037037037035,0.0,0.6498410555555556,0.64734,0.759039,0.6562680740740741,0.655112,0.759039,249.0,159.0,122.0,117.0
韦庄,韦庄,大样本,336,2989,True,True,55,18.400802944128472,51,15.178571428571427,2,0.6691201070592171,0,0.0,0,0.0,1,0.2976190476190476,0,0.0,0,0.0,0.03636363636363636,0.0,0.0196078431372549,0.0,0.6263590727272726,0.629008,0.757145,0.6285651176470588,0.633322,0.757145,250.0,160.0,122.0,154.0
李绅,李绅,大样本,127,1626,True,True,23,14.145141451414514,20,15.748031496062993,1,0.6150061500615006,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.043478260869565216,0.0,0.0,0.0,0.6525578260869566,0.66005,0.74255,0.65331945,0.6607155,0.74255,251.0,161.0,122.0,155.0
李益,李益,大样本,178,1635,True,True,56,34.25076452599389,37,20.786516853932586,1,0.6116207951070336,0,0.0,0,0.0,1,0.5617977528089888,0,0.0,0,0.0,0.017857142857142856,0.0,0.02702702702702703,0.0,0.6434668928571429,0.6438895,0.754351,0.6533702162162162,0.65136,0.754351,252.0,162.0,122.0,145.0
李频,李频,大样本,204,1676,True,True,26,15.513126491646778,26,12.745098039215685,1,0.5966587112171838,0,0.0,0,0.0,1,0.49019607843137253,0,0.0,0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.6511024615384616,0.6683889999999999,0.759428,0.6511024615384616,0.6683889999999999,0.759428,253.0,163.0,122.0,149.0
黄滔,黄滔,大样本,198,1725,True,True,32,18.55072463768116,25,12.626262626262626,1,0.5797101449275363,0,0.0,0,0.0,1,0.5050505050505051,0,0.0,0,0.0,0.03125,0.0,0.04,0.0,0.62221221875,0.621191,0.770342,0.6263308,0.621915,0.770342,254.0,164.0,122.0,148.0
赵嘏,赵嘏,大样本,258,1832,True,True,37,20.196506550218338,34,13.178294573643413,1,0.5458515283842794,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.02702702702702703,0.0,0.0,0.0,0.6271022432432433,0.633527,0.743335,0.6271938823529412,0.6349095,0.743335,255.0,165.0,122.0,155.0
温庭筠,温庭筠,大样本,351,3980,True,True,57,14.321608040201005,48,13.675213675213676,2,0.5025125628140704,2,0.5025125628140704,2,0.5025125628140704,2,0.5698005698005698,2,0.5698005698005698,2,0.5698005698005698,0.03508771929824561,0.03508771929824561,0.041666666666666664,0.041666666666666664,0.631997245614035,0.622582,0.871343,0.6357659583333334,0.6267940000000001,0.871343,256.0,166.0,104.0,144.0
沈佺期,沈佺期,大样本,171,2088,True,True,30,14.367816091954023,25,14.619883040935672,1,0.4789272030651341,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.03333333333333333,0.0,0.0,0.0,0.6473084,0.655562,0.750646,0.6471244,0.656935,0.750646,257.0,167.0,122.0,155.0
戴叔伦,戴叔伦,大样本,289,2279,True,True,35,15.357612988152699,33,11.418685121107266,1,0.43878894251864853,1,0.43878894251864853,0,0.0,1,0.34602076124567477,1,0.34602076124567477,0,0.0,0.02857142857142857,0.02857142857142857,0.030303030303030304,0.030303030303030304,0.6468245428571429,0.642754,0.792859,0.6484145757575757,0.642754,0.792859,258.0,168.0,109.0,152.0
李洞,李洞,大样本,168,1477,True,True,16,10.832769126607989,16,9.523809523809524,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6060463125,0.6021,0.687586,0.6060463125,0.6021,0.687586,259.0,169.0,122.0,155.0
无名氏,无名氏,大样本,144,1284,True,True,19,14.797507788161994,17,11.805555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6301447368421053,0.644791,0.705316,0.630286,0.646116,0.705316,259.0,169.0,122.0,155.0
张乔,张乔,大样本,168,1270,True,True,11,8.661417322834646,11,6.547619047619048,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6436922727272727,0.63675,0.717965,0.6436922727272727,0.63675,0.717965,259.0,169.0,122.0,155.0
曹松,曹松,大样本,146,1143,True,True,21,18.37270341207349,21,14.383561643835616,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6335157619047619,0.627006,0.73903,0.6335157619047619,0.627006,0.73903,259.0,169.0,122.0,155.0
李世民,李世民,大样本,89,1031,True,True,6,5.819592628516004,5,5.617977528089887,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6064436666666667,0.617688,0.678284,0.6072684,0.624415,0.678284,259.0,169.0,122.0,155.0
罗邺,罗邺,大样本,143,993,True,True,18,18.12688821752266,17,11.888111888111888,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6324300555555555,0.6367130000000001,0.702202,0.6329387058823529,0.645818,0.702202,259.0,169.0,122.0,155.0
施肩吾,施肩吾,大样本,195,942,True,True,33,35.031847133757964,31,15.897435897435896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6389469999999999,0.635519,0.712808,0.638507935483871,0.635519,0.712808,259.0,169.0,122.0,155.0
无可,无可,大样本,98,940,True,True,8,8.51063829787234,6,6.122448979591836,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.631908625,0.6243719999999999,0.697671,0.6428943333333333,0.6389175,0.697671,259.0,169.0,122.0,155.0
曹唐,曹唐,稳健样本,41,880,True,False,32,36.36363636363636,10,24.390243902439025,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.61312446875,0.6142255,0.712972,0.6271629,0.632134,0.712972,259.0,169.0,122.0,155.0
薛逢,薛逢,大样本,92,874,True,True,20,22.88329519450801,14,15.217391304347828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6303708,0.6257325,0.732711,0.6441037857142857,0.6331644999999999,0.732711,259.0,169.0,122.0,155.0
李涉,李涉,大样本,108,860,True,True,35,40.697674418604656,21,19.444444444444446,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6193886857142857,0.613286,0.735378,0.629432619047619,0.618741,0.735378,259.0,169.0,122.0,155.0
刘沧,刘沧,大样本,102,810,True,True,7,8.641975308641975,7,6.862745098039216,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6430294285714285,0.652691,0.714013,0.6430294285714285,0.652691,0.714013,259.0,169.0,122.0,155.0
项斯,项斯,大样本,98,796,True,True,10,12.56281407035176,10,10.204081632653061,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64455,0.627586,0.70659,0.64455,0.627586,0.70659,259.0,169.0,122.0,155.0
李建勋,李建勋,大样本,89,739,True,True,21,28.416779431664413,16,17.97752808988764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6432245714285715,0.648299,0.732163,0.6496014375,0.6510849999999999,0.732163,259.0,169.0,122.0,155.0
刘驾,刘驾,大样本,74,730,True,True,16,21.91780821917808,15,20.27027027027027,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.657631625,0.6554375,0.731622,0.6565464,0.654518,0.731622,259.0,169.0,122.0,155.0
周贺,周贺,大样本,93,728,True,True,3,4.120879120879121,3,3.225806451612903,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6087886666666666,0.604722,0.681345,0.6087886666666666,0.604722,0.681345,259.0,169.0,122.0,155.0
崔涂,崔涂,大样本,101,724,True,True,14,19.337016574585636,14,13.861386138613863,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6394337857142858,0.6462680000000001,0.710067,0.6394337857142858,0.6462680000000001,0.710067,259.0,169.0,122.0,155.0
于鹄,于鹄,大样本,69,652,True,True,15,23.006134969325153,13,18.84057971014493,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6699216666666667,0.685457,0.723024,0.6682996923076924,0.685457,0.723024,259.0,169.0,122.0,155.0
刘兼,刘兼,大样本,73,632,True,True,14,22.151898734177216,13,17.80821917808219,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6137425,0.6073325,0.701576,0.6124843846153847,0.606919,0.701576,259.0,169.0,122.0,155.0
孙逖,孙逖,大样本,61,630,True,True,14,22.22222222222222,10,16.39344262295082,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6375657142857143,0.6439405,0.718913,0.6534105,0.6609395,0.718913,259.0,169.0,122.0,155.0
和凝,和凝,稳健样本,25,603,True,False,8,13.266998341625207,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.634455125,0.6412945,0.721584,0.7031675,0.7031675,0.721584,259.0,169.0,122.0,155.0
殷尧藩,殷尧藩,大样本,78,588,True,True,13,22.108843537414966,12,15.384615384615385,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6010834615384616,0.594706,0.684645,0.6024641666666667,0.5963415,0.684645,259.0,169.0,122.0,155.0
严维,严维,大样本,68,587,True,True,10,17.035775127768314,9,13.23529411764706,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6387756,0.6325935,0.721856,0.6435022222222222,0.653322,0.721856,259.0,169.0,122.0,155.0
段成式,段成式,大样本,51,575,True,True,11,19.130434782608695,10,19.607843137254903,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6356352727272727,0.630951,0.715804,0.6383795,0.639839,0.715804,259.0,169.0,122.0,155.0
顾非熊,顾非熊,大样本,72,568,True,True,5,8.802816901408452,5,6.944444444444445,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6532954,0.655837,0.73048,0.6532954,0.655837,0.73048,259.0,169.0,122.0,155.0
孙光宪,孙光宪,稳健样本,36,560,True,False,8,14.285714285714285,5,13.88888888888889,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6015358749999999,0.604275,0.6827,0.6161994,0.608142,0.6827,259.0,169.0,122.0,155.0
冯延巳,冯延巳,稳健样本,32,559,True,False,8,14.311270125223613,6,18.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.62443775,0.6280025,0.737714,0.6325196666666667,0.6366350000000001,0.737714,259.0,169.0,122.0,155.0
刘言史,刘言史,大样本,71,552,True,True,12,21.73913043478261,12,16.901408450704224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.62709,0.627018,0.694465,0.62709,0.627018,0.694465,259.0,169.0,122.0,155.0
牟融,牟融,大样本,62,544,True,True,12,22.058823529411764,12,19.35483870967742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6252255833333333,0.6239414999999999,0.670267,0.6252255833333333,0.6239414999999999,0.670267,259.0,169.0,122.0,155.0
李郢,李郢,大样本,71,529,True,True,10,18.90359168241966,10,14.084507042253522,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6163241,0.608833,0.729261,0.6163241,0.608833,0.729261,259.0,169.0,122.0,155.0
虞世南,虞世南,稳健样本,38,508,True,False,12,23.62204724409449,8,21.052631578947366,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6833686666666666,0.6838495,0.703266,0.682028875,0.6822334999999999,0.703266,259.0,169.0,122.0,155.0
喻凫,喻凫,稳健样本,65,496,True,False,3,6.048387096774193,3,4.615384615384616,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.620272,0.642603,0.664428,0.620272,0.642603,0.664428,259.0,169.0,122.0,155.0
王周,王周,稳健样本,53,476,True,False,8,16.80672268907563,7,13.20754716981132,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6424544999999999,0.6422205,0.710004,0.6471674285714286,0.650972,0.710004,259.0,169.0,122.0,155.0
皇甫曾,皇甫曾,稳健样本,50,460,True,False,4,8.695652173913043,4,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.66024425,0.6679035,0.697712,0.66024425,0.6679035,0.697712,259.0,169.0,122.0,155.0
徐凝,徐凝,稳健样本,92,434,True,False,20,46.082949308755765,17,18.478260869565215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6127029,0.618119,0.678285,0.6167078823529412,0.6198,0.678285,259.0,169.0,122.0,155.0
裴说,裴说,稳健样本,52,428,True,False,5,11.682242990654204,5,9.615384615384617,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6416048,0.650983,0.714686,0.6416048,0.650983,0.714686,259.0,169.0,122.0,155.0
欧阳炯,欧阳炯,稳健样本,26,426,True,False,13,30.516431924882628,9,34.61538461538461,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6103535384615385,0.635657,0.681064,0.6061228888888889,0.63204,0.681064,259.0,169.0,122.0,155.0
于武陵,于武陵,稳健样本,51,400,True,False,6,15.0,6,11.76470588235294,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6280698333333333,0.6520905,0.666689,0.6280698333333333,0.6520905,0.666689,259.0,169.0,122.0,155.0
颜真卿,颜真卿,稳健样本,30,399,True,False,5,12.531328320802004,5,16.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.686096,0.678878,0.740637,0.686096,0.678878,0.740637,259.0,169.0,122.0,155.0
鱼玄机,鱼玄机,稳健样本,49,394,True,False,5,12.690355329949238,5,10.204081632653061,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6067756,0.595097,0.697959,0.6067756,0.595097,0.697959,259.0,169.0,122.0,155.0
薛涛,薛涛,稳健样本,78,376,True,False,9,23.93617021276596,8,10.256410256410255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6290778888888888,0.643667,0.690641,0.62609025,0.6352835,0.690641,259.0,169.0,122.0,155.0
许敬宗,许敬宗,稳健样本,28,374,True,False,4,10.695187165775401,4,14.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.640738,0.6484405,0.687381,0.640738,0.6484405,0.687381,259.0,169.0,122.0,155.0
崔峒,崔峒,稳健样本,48,372,True,False,8,21.505376344086024,6,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.651023375,0.635284,0.739096,0.6574306666666666,0.635284,0.739096,259.0,169.0,122.0,155.0
周朴,周朴,稳健样本,46,350,True,False,9,25.714285714285715,9,19.565217391304348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6426013333333334,0.617123,0.722298,0.6426013333333334,0.617123,0.722298,259.0,169.0,122.0,155.0
孙鲂,孙鲂,稳健样本,22,346,True,False,7,20.23121387283237,7,31.818181818181817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6391068571428572,0.594219,0.732827,0.6391068571428572,0.594219,0.732827,259.0,169.0,122.0,155.0
祖咏,祖咏,稳健样本,37,331,True,False,7,21.148036253776436,6,16.216216216216218,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6570128571428572,0.641151,0.72151,0.6516083333333333,0.6400205,0.72151,259.0,169.0,122.0,155.0
李百药,李百药,稳健样本,29,331,True,False,2,6.042296072507553,2,6.896551724137931,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.646033,0.646033,0.675824,0.646033,0.646033,0.675824,259.0,169.0,122.0,155.0
苏拯,苏拯,稳健样本,29,328,True,False,12,36.58536585365854,10,34.48275862068966,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6651203333333333,0.675014,0.718311,0.6751044,0.675014,0.718311,259.0,169.0,122.0,155.0
谭用之,谭用之,稳健样本,40,328,True,False,3,9.146341463414634,3,7.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5801733333333333,0.60135,0.662151,0.5801733333333333,0.60135,0.662151,259.0,169.0,122.0,155.0
来鹄,来鹄,稳健样本,29,326,True,False,4,12.269938650306749,2,6.896551724137931,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.63841525,0.6381895,0.66903,0.6625755,0.6625755,0.66903,259.0,169.0,122.0,155.0
长孙佐辅,长孙佐辅,稳健样本,22,320,True,False,1,3.125,1,4.545454545454546,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.692411,0.692411,0.692411,0.692411,0.692411,0.692411,259.0,169.0,122.0,155.0
顾夐,顾夐,稳健样本,17,320,True,False,3,9.375,3,17.647058823529413,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6460933333333333,0.648065,0.690442,0.6460933333333333,0.648065,0.690442,259.0,169.0,122.0,155.0
张泌,张泌,稳健样本,32,319,True,False,2,6.269592476489028,2,6.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6592115000000001,0.6592115000000001,0.661926,0.6592115000000001,0.6592115000000001,0.661926,259.0,169.0,122.0,155.0
张继,张继,稳健样本,49,318,True,False,4,12.578616352201259,4,8.16326530612245,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6477625,0.6435405000000001,0.697151,0.6477625,0.6435405000000001,0.697151,259.0,169.0,122.0,155.0
姚鹄,姚鹄,稳健样本,33,316,True,False,2,6.329113924050633,2,6.0606060606060606,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.596041,0.596041,0.602564,0.596041,0.596041,0.602564,259.0,169.0,122.0,155.0
李珣,李珣,稳健样本,17,312,True,False,5,16.025641025641026,4,23.52941176470588,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6284124,0.624836,0.683708,0.6293065,0.6332495,0.683708,259.0,169.0,122.0,155.0
卢象,卢象,稳健样本,26,309,True,False,9,29.12621359223301,8,30.76923076923077,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6708803333333333,0.650737,0.732275,0.67367675,0.6685035,0.732275,259.0,169.0,122.0,155.0
秦韬玉,秦韬玉,稳健样本,38,304,True,False,8,26.31578947368421,8,21.052631578947366,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6000735,0.590492,0.669674,0.6000735,0.590492,0.669674,259.0,169.0,122.0,155.0
刘叉,刘叉,稳健样本,27,280,True,False,8,28.57142857142857,7,25.925925925925924,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.641515625,0.6305045,0.739084,0.6545611428571428,0.638094,0.739084,259.0,169.0,122.0,155.0
裴夷直,裴夷直,稳健样本,53,276,True,False,10,36.231884057971016,9,16.9811320754717,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6349911,0.631476,0.686002,0.636594,0.633812,0.686002,259.0,169.0,122.0,155.0
